Move,Depth,Value,Alpha,Beta
J11,1,50005,949,50005
M16,2,-Infinity,949,50005
I10,3,55000,949,50005
M16,2,55000,949,50005
J11,1,50005,949,50005
N8,2,-Infinity,949,50005
I10,3,55000,949,50005
N8,2,55000,949,50005
J11,1,50005,949,50005
N9,2,-Infinity,949,50005
I10,3,54990,949,50005
N9,2,54990,949,50005
J11,1,50005,949,50005
N10,2,-Infinity,949,50005
I10,3,54999,949,50005
N10,2,54999,949,50005
J11,1,50005,949,50005
N12,2,-Infinity,949,50005
I10,3,54995,949,50005
N12,2,54995,949,50005
J11,1,50005,949,50005
N13,2,-Infinity,949,50005
I10,3,50005,949,50005
N13,2,50005,949,50005
J11,1,50005,949,50005
N14,2,-Infinity,949,50005
I10,3,55005,949,50005
N14,2,55005,949,50005
J11,1,50005,949,50005
N15,2,-Infinity,949,50005
I10,3,55005,949,50005
N15,2,55005,949,50005
J11,1,50005,949,50005
O8,2,-Infinity,949,50005
I10,3,55004,949,50005
O8,2,55004,949,50005
J11,1,50005,949,50005
O11,2,-Infinity,949,50005
I10,3,55005,949,50005
O11,2,55005,949,50005
J11,1,50005,949,50005
O12,2,-Infinity,949,50005
I10,3,55005,949,50005
O12,2,55005,949,50005
J11,1,50005,949,50005
P8,2,-Infinity,949,50005
I10,3,55000,949,50005
P8,2,55000,949,50005
J11,1,50005,949,50005
P9,2,-Infinity,949,50005
I10,3,55000,949,50005
P9,2,55000,949,50005
J11,1,50005,949,50005
P10,2,-Infinity,949,50005
I10,3,55000,949,50005
P10,2,55000,949,50005
J11,1,50005,949,50005
P11,2,-Infinity,949,50005
I10,3,55005,949,50005
P11,2,55005,949,50005
J11,1,50005,949,50005
root,0,50005,50005,Infinity
J13,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,6,50005,Infinity
I11,2,6,50005,Infinity
H11,3,6,50005,Infinity
I11,2,6,50005,Infinity
H12,3,6,50005,Infinity
I11,2,6,50005,Infinity
I10,3,6,50005,Infinity
I11,2,6,50005,Infinity
I12,3,21,50005,Infinity
I11,2,21,50005,Infinity
I13,3,12,50005,Infinity
I11,2,21,50005,Infinity
I14,3,16,50005,Infinity
I11,2,21,50005,Infinity
J9,3,506,50005,Infinity
I11,2,506,50005,Infinity
J10,3,6,50005,Infinity
I11,2,506,50005,Infinity
J11,3,5056,50005,Infinity
I11,2,5056,50005,Infinity
J14,3,56,50005,Infinity
I11,2,5056,50005,Infinity
K8,3,7,50005,Infinity
I11,2,5056,50005,Infinity
K9,3,11,50005,Infinity
I11,2,5056,50005,Infinity
K13,3,58,50005,Infinity
I11,2,5056,50005,Infinity
K14,3,8,50005,Infinity
I11,2,5056,50005,Infinity
K15,3,6,50005,Infinity
I11,2,5056,50005,Infinity
K16,3,6,50005,Infinity
I11,2,5056,50005,Infinity
L8,3,11,50005,Infinity
I11,2,5056,50005,Infinity
L10,3,7,50005,Infinity
I11,2,5056,50005,Infinity
L14,3,11,50005,Infinity
I11,2,5056,50005,Infinity
L16,3,6,50005,Infinity
I11,2,5056,50005,Infinity
M8,3,7,50005,Infinity
I11,2,5056,50005,Infinity
M9,3,11,50005,Infinity
I11,2,5056,50005,Infinity
M11,3,7,50005,Infinity
I11,2,5056,50005,Infinity
M13,3,12,50005,Infinity
I11,2,5056,50005,Infinity
M15,3,11,50005,Infinity
I11,2,5056,50005,Infinity
M16,3,6,50005,Infinity
I11,2,5056,50005,Infinity
N8,3,6,50005,Infinity
I11,2,5056,50005,Infinity
N9,3,11,50005,Infinity
I11,2,5056,50005,Infinity
N10,3,12,50005,Infinity
I11,2,5056,50005,Infinity
N12,3,11,50005,Infinity
I11,2,5056,50005,Infinity
N13,3,507,50005,Infinity
I11,2,5056,50005,Infinity
N14,3,11,50005,Infinity
I11,2,5056,50005,Infinity
N15,3,5006,50005,Infinity
I11,2,5056,50005,Infinity
O8,3,6,50005,Infinity
I11,2,5056,50005,Infinity
O11,3,12,50005,Infinity
I11,2,5056,50005,Infinity
O12,3,7,50005,Infinity
I11,2,5056,50005,Infinity
P8,3,6,50005,Infinity
I11,2,5056,50005,Infinity
P9,3,16,50005,Infinity
I11,2,5056,50005,Infinity
P10,3,11,50005,Infinity
I11,2,5056,50005,Infinity
P11,3,11,50005,Infinity
I11,2,5056,50005,Infinity
J13,1,5056,50005,Infinity
root,0,50005,50005,Infinity
K8,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,1,50005,Infinity
I11,2,1,50005,Infinity
H11,3,1,50005,Infinity
I11,2,1,50005,Infinity
H12,3,1,50005,Infinity
I11,2,1,50005,Infinity
I10,3,1,50005,Infinity
I11,2,1,50005,Infinity
I12,3,11,50005,Infinity
I11,2,11,50005,Infinity
I13,3,2,50005,Infinity
I11,2,11,50005,Infinity
J7,3,11,50005,Infinity
I11,2,11,50005,Infinity
J8,3,6,50005,Infinity
I11,2,11,50005,Infinity
J9,3,506,50005,Infinity
I11,2,506,50005,Infinity
J10,3,1,50005,Infinity
I11,2,506,50005,Infinity
J11,3,5006,50005,Infinity
I11,2,5006,50005,Infinity
J13,3,7,50005,Infinity
I11,2,5006,50005,Infinity
K7,3,6,50005,Infinity
I11,2,5006,50005,Infinity
K9,3,7,50005,Infinity
I11,2,5006,50005,Infinity
K13,3,8,50005,Infinity
I11,2,5006,50005,Infinity
K14,3,2,50005,Infinity
I11,2,5006,50005,Infinity
K15,3,1,50005,Infinity
I11,2,5006,50005,Infinity
K16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
L7,3,6,50005,Infinity
I11,2,5006,50005,Infinity
L8,3,11,50005,Infinity
I11,2,5006,50005,Infinity
L10,3,2,50005,Infinity
I11,2,5006,50005,Infinity
L14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
L16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
M8,3,2,50005,Infinity
I11,2,5006,50005,Infinity
M9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
M11,3,2,50005,Infinity
I11,2,5006,50005,Infinity
M13,3,7,50005,Infinity
I11,2,5006,50005,Infinity
M15,3,6,50005,Infinity
I11,2,5006,50005,Infinity
M16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N10,3,7,50005,Infinity
I11,2,5006,50005,Infinity
N12,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N13,3,502,50005,Infinity
I11,2,5006,50005,Infinity
N14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N15,3,5001,50005,Infinity
I11,2,5006,50005,Infinity
O8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
O11,3,7,50005,Infinity
I11,2,5006,50005,Infinity
O12,3,2,50005,Infinity
I11,2,5006,50005,Infinity
P8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
P9,3,11,50005,Infinity
I11,2,5006,50005,Infinity
P10,3,6,50005,Infinity
I11,2,5006,50005,Infinity
P11,3,6,50005,Infinity
I11,2,5006,50005,Infinity
K8,1,5006,50005,Infinity
root,0,50005,50005,Infinity
K9,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,5,50005,Infinity
I11,2,5,50005,Infinity
H11,3,5,50005,Infinity
I11,2,5,50005,Infinity
H12,3,5,50005,Infinity
I11,2,5,50005,Infinity
I10,3,5,50005,Infinity
I11,2,5,50005,Infinity
I12,3,15,50005,Infinity
I11,2,15,50005,Infinity
I13,3,6,50005,Infinity
I11,2,15,50005,Infinity
J8,3,10,50005,Infinity
I11,2,15,50005,Infinity
J9,3,555,50005,Infinity
I11,2,555,50005,Infinity
J10,3,6,50005,Infinity
I11,2,555,50005,Infinity
J11,3,5010,50005,Infinity
I11,2,5010,50005,Infinity
J13,3,11,50005,Infinity
I11,2,5010,50005,Infinity
K8,3,7,50005,Infinity
I11,2,5010,50005,Infinity
K13,3,12,50005,Infinity
I11,2,5010,50005,Infinity
K14,3,6,50005,Infinity
I11,2,5010,50005,Infinity
K15,3,5,50005,Infinity
I11,2,5010,50005,Infinity
K16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
L8,3,15,50005,Infinity
I11,2,5010,50005,Infinity
L10,3,11,50005,Infinity
I11,2,5010,50005,Infinity
L14,3,10,50005,Infinity
I11,2,5010,50005,Infinity
L16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
M8,3,6,50005,Infinity
I11,2,5010,50005,Infinity
M9,3,55,50005,Infinity
I11,2,5010,50005,Infinity
M11,3,6,50005,Infinity
I11,2,5010,50005,Infinity
M13,3,11,50005,Infinity
I11,2,5010,50005,Infinity
M15,3,10,50005,Infinity
I11,2,5010,50005,Infinity
M16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N9,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N10,3,11,50005,Infinity
I11,2,5010,50005,Infinity
N12,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N13,3,506,50005,Infinity
I11,2,5010,50005,Infinity
N14,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N15,3,5005,50005,Infinity
I11,2,5010,50005,Infinity
O8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
O11,3,11,50005,Infinity
I11,2,5010,50005,Infinity
O12,3,6,50005,Infinity
I11,2,5010,50005,Infinity
P8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
P9,3,15,50005,Infinity
I11,2,5010,50005,Infinity
P10,3,10,50005,Infinity
I11,2,5010,50005,Infinity
P11,3,10,50005,Infinity
I11,2,5010,50005,Infinity
K9,1,5010,50005,Infinity
root,0,50005,50005,Infinity
K13,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,11,50005,Infinity
I11,2,11,50005,Infinity
H11,3,11,50005,Infinity
I11,2,11,50005,Infinity
H12,3,11,50005,Infinity
I11,2,11,50005,Infinity
I10,3,11,50005,Infinity
I11,2,11,50005,Infinity
I12,3,21,50005,Infinity
I11,2,21,50005,Infinity
I13,3,12,50005,Infinity
I11,2,21,50005,Infinity
J9,3,511,50005,Infinity
I11,2,511,50005,Infinity
J10,3,11,50005,Infinity
I11,2,511,50005,Infinity
J11,3,5016,50005,Infinity
I11,2,5016,50005,Infinity
J13,3,67,50005,Infinity
I11,2,5016,50005,Infinity
J14,3,12,50005,Infinity
I11,2,5016,50005,Infinity
K8,3,12,50005,Infinity
I11,2,5016,50005,Infinity
K9,3,16,50005,Infinity
I11,2,5016,50005,Infinity
K14,3,22,50005,Infinity
I11,2,5016,50005,Infinity
K15,3,11,50005,Infinity
I11,2,5016,50005,Infinity
K16,3,11,50005,Infinity
I11,2,5016,50005,Infinity
L8,3,16,50005,Infinity
I11,2,5016,50005,Infinity
L10,3,12,50005,Infinity
I11,2,5016,50005,Infinity
L14,3,26,50005,Infinity
I11,2,5016,50005,Infinity
L16,3,11,50005,Infinity
I11,2,5016,50005,Infinity
M8,3,12,50005,Infinity
I11,2,5016,50005,Infinity
M9,3,16,50005,Infinity
I11,2,5016,50005,Infinity
M11,3,12,50005,Infinity
I11,2,5016,50005,Infinity
M13,3,62,50005,Infinity
I11,2,5016,50005,Infinity
M15,3,16,50005,Infinity
I11,2,5016,50005,Infinity
M16,3,11,50005,Infinity
I11,2,5016,50005,Infinity
N8,3,11,50005,Infinity
I11,2,5016,50005,Infinity
N9,3,16,50005,Infinity
I11,2,5016,50005,Infinity
N10,3,17,50005,Infinity
I11,2,5016,50005,Infinity
N12,3,16,50005,Infinity
I11,2,5016,50005,Infinity
N13,3,512,50005,Infinity
I11,2,5016,50005,Infinity
N14,3,16,50005,Infinity
I11,2,5016,50005,Infinity
N15,3,5011,50005,Infinity
I11,2,5016,50005,Infinity
O8,3,11,50005,Infinity
I11,2,5016,50005,Infinity
O11,3,17,50005,Infinity
I11,2,5016,50005,Infinity
O12,3,12,50005,Infinity
I11,2,5016,50005,Infinity
P8,3,11,50005,Infinity
I11,2,5016,50005,Infinity
P9,3,21,50005,Infinity
I11,2,5016,50005,Infinity
P10,3,16,50005,Infinity
I11,2,5016,50005,Infinity
P11,3,16,50005,Infinity
I11,2,5016,50005,Infinity
K13,1,5016,50005,Infinity
root,0,50005,50005,Infinity
K14,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,1,50005,Infinity
I11,2,1,50005,Infinity
H11,3,1,50005,Infinity
I11,2,1,50005,Infinity
H12,3,1,50005,Infinity
I11,2,1,50005,Infinity
I10,3,1,50005,Infinity
I11,2,1,50005,Infinity
I12,3,11,50005,Infinity
I11,2,11,50005,Infinity
I13,3,2,50005,Infinity
I11,2,11,50005,Infinity
J9,3,501,50005,Infinity
I11,2,501,50005,Infinity
J10,3,1,50005,Infinity
I11,2,501,50005,Infinity
J11,3,5006,50005,Infinity
I11,2,5006,50005,Infinity
J13,3,8,50005,Infinity
I11,2,5006,50005,Infinity
J14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
J15,3,11,50005,Infinity
I11,2,5006,50005,Infinity
K8,3,2,50005,Infinity
I11,2,5006,50005,Infinity
K9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
K13,3,17,50005,Infinity
I11,2,5006,50005,Infinity
K15,3,6,50005,Infinity
I11,2,5006,50005,Infinity
K16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
L8,3,6,50005,Infinity
I11,2,5006,50005,Infinity
L10,3,2,50005,Infinity
I11,2,5006,50005,Infinity
L14,3,51,50005,Infinity
I11,2,5006,50005,Infinity
L16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
M8,3,2,50005,Infinity
I11,2,5006,50005,Infinity
M9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
M11,3,2,50005,Infinity
I11,2,5006,50005,Infinity
M13,3,7,50005,Infinity
I11,2,5006,50005,Infinity
M15,3,6,50005,Infinity
I11,2,5006,50005,Infinity
M16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N10,3,7,50005,Infinity
I11,2,5006,50005,Infinity
N12,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N13,3,502,50005,Infinity
I11,2,5006,50005,Infinity
N14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N15,3,5001,50005,Infinity
I11,2,5006,50005,Infinity
O8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
O11,3,7,50005,Infinity
I11,2,5006,50005,Infinity
O12,3,2,50005,Infinity
I11,2,5006,50005,Infinity
P8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
P9,3,11,50005,Infinity
I11,2,5006,50005,Infinity
P10,3,6,50005,Infinity
I11,2,5006,50005,Infinity
P11,3,6,50005,Infinity
I11,2,5006,50005,Infinity
K14,1,5006,50005,Infinity
root,0,50005,50005,Infinity
K15,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,0,50005,Infinity
I11,2,0,50005,Infinity
H11,3,0,50005,Infinity
I11,2,0,50005,Infinity
H12,3,0,50005,Infinity
I11,2,0,50005,Infinity
I10,3,0,50005,Infinity
I11,2,0,50005,Infinity
I12,3,10,50005,Infinity
I11,2,10,50005,Infinity
I13,3,1,50005,Infinity
I11,2,10,50005,Infinity
J9,3,500,50005,Infinity
I11,2,500,50005,Infinity
J10,3,0,50005,Infinity
I11,2,500,50005,Infinity
J11,3,5005,50005,Infinity
I11,2,5005,50005,Infinity
J13,3,6,50005,Infinity
I11,2,5005,50005,Infinity
J14,3,5,50005,Infinity
I11,2,5005,50005,Infinity
J15,3,1,50005,Infinity
I11,2,5005,50005,Infinity
J16,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K8,3,1,50005,Infinity
I11,2,5005,50005,Infinity
K9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K13,3,7,50005,Infinity
I11,2,5005,50005,Infinity
K14,3,6,50005,Infinity
I11,2,5005,50005,Infinity
K16,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L8,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L10,3,1,50005,Infinity
I11,2,5005,50005,Infinity
L14,3,10,50005,Infinity
I11,2,5005,50005,Infinity
L16,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M8,3,1,50005,Infinity
I11,2,5005,50005,Infinity
M9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M11,3,1,50005,Infinity
I11,2,5005,50005,Infinity
M13,3,6,50005,Infinity
I11,2,5005,50005,Infinity
M15,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M16,3,0,50005,Infinity
I11,2,5005,50005,Infinity
N8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
N9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N10,3,6,50005,Infinity
I11,2,5005,50005,Infinity
N12,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N13,3,501,50005,Infinity
I11,2,5005,50005,Infinity
N14,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N15,3,5000,50005,Infinity
I11,2,5005,50005,Infinity
O8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
O11,3,6,50005,Infinity
I11,2,5005,50005,Infinity
O12,3,1,50005,Infinity
I11,2,5005,50005,Infinity
P8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
P9,3,10,50005,Infinity
I11,2,5005,50005,Infinity
P10,3,5,50005,Infinity
I11,2,5005,50005,Infinity
P11,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K15,1,5005,50005,Infinity
root,0,50005,50005,Infinity
K16,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,0,50005,Infinity
I11,2,0,50005,Infinity
H11,3,0,50005,Infinity
I11,2,0,50005,Infinity
H12,3,0,50005,Infinity
I11,2,0,50005,Infinity
I10,3,0,50005,Infinity
I11,2,0,50005,Infinity
I12,3,10,50005,Infinity
I11,2,10,50005,Infinity
I13,3,1,50005,Infinity
I11,2,10,50005,Infinity
J9,3,500,50005,Infinity
I11,2,500,50005,Infinity
J10,3,0,50005,Infinity
I11,2,500,50005,Infinity
J11,3,5005,50005,Infinity
I11,2,5005,50005,Infinity
J13,3,6,50005,Infinity
I11,2,5005,50005,Infinity
J15,3,5,50005,Infinity
I11,2,5005,50005,Infinity
J16,3,5,50005,Infinity
I11,2,5005,50005,Infinity
J17,3,1,50005,Infinity
I11,2,5005,50005,Infinity
K8,3,1,50005,Infinity
I11,2,5005,50005,Infinity
K9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K13,3,7,50005,Infinity
I11,2,5005,50005,Infinity
K14,3,1,50005,Infinity
I11,2,5005,50005,Infinity
K15,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K17,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L8,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L10,3,1,50005,Infinity
I11,2,5005,50005,Infinity
L14,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L16,3,5,50005,Infinity
I11,2,5005,50005,Infinity
L17,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M8,3,1,50005,Infinity
I11,2,5005,50005,Infinity
M9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M11,3,1,50005,Infinity
I11,2,5005,50005,Infinity
M13,3,6,50005,Infinity
I11,2,5005,50005,Infinity
M15,3,5,50005,Infinity
I11,2,5005,50005,Infinity
M16,3,0,50005,Infinity
I11,2,5005,50005,Infinity
N8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
N9,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N10,3,6,50005,Infinity
I11,2,5005,50005,Infinity
N12,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N13,3,501,50005,Infinity
I11,2,5005,50005,Infinity
N14,3,5,50005,Infinity
I11,2,5005,50005,Infinity
N15,3,5000,50005,Infinity
I11,2,5005,50005,Infinity
O8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
O11,3,6,50005,Infinity
I11,2,5005,50005,Infinity
O12,3,1,50005,Infinity
I11,2,5005,50005,Infinity
P8,3,0,50005,Infinity
I11,2,5005,50005,Infinity
P9,3,10,50005,Infinity
I11,2,5005,50005,Infinity
P10,3,5,50005,Infinity
I11,2,5005,50005,Infinity
P11,3,5,50005,Infinity
I11,2,5005,50005,Infinity
K16,1,5005,50005,Infinity
root,0,50005,50005,Infinity
L8,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,5,50005,Infinity
I11,2,5,50005,Infinity
H11,3,5,50005,Infinity
I11,2,5,50005,Infinity
H12,3,5,50005,Infinity
I11,2,5,50005,Infinity
I10,3,5,50005,Infinity
I11,2,5,50005,Infinity
I12,3,15,50005,Infinity
I11,2,15,50005,Infinity
I13,3,6,50005,Infinity
I11,2,15,50005,Infinity
J9,3,505,50005,Infinity
I11,2,505,50005,Infinity
J10,3,5,50005,Infinity
I11,2,505,50005,Infinity
J11,3,5010,50005,Infinity
I11,2,5010,50005,Infinity
J13,3,11,50005,Infinity
I11,2,5010,50005,Infinity
K7,3,10,50005,Infinity
I11,2,5010,50005,Infinity
K8,3,11,50005,Infinity
I11,2,5010,50005,Infinity
K9,3,15,50005,Infinity
I11,2,5010,50005,Infinity
K13,3,12,50005,Infinity
I11,2,5010,50005,Infinity
K14,3,6,50005,Infinity
I11,2,5010,50005,Infinity
K15,3,5,50005,Infinity
I11,2,5010,50005,Infinity
K16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
L7,3,55,50005,Infinity
I11,2,5010,50005,Infinity
L10,3,15,50005,Infinity
I11,2,5010,50005,Infinity
L14,3,10,50005,Infinity
I11,2,5010,50005,Infinity
L16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
M7,3,10,50005,Infinity
I11,2,5010,50005,Infinity
M8,3,11,50005,Infinity
I11,2,5010,50005,Infinity
M9,3,15,50005,Infinity
I11,2,5010,50005,Infinity
M11,3,6,50005,Infinity
I11,2,5010,50005,Infinity
M13,3,11,50005,Infinity
I11,2,5010,50005,Infinity
M15,3,10,50005,Infinity
I11,2,5010,50005,Infinity
M16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N9,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N10,3,11,50005,Infinity
I11,2,5010,50005,Infinity
N12,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N13,3,506,50005,Infinity
I11,2,5010,50005,Infinity
N14,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N15,3,5005,50005,Infinity
I11,2,5010,50005,Infinity
O8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
O11,3,11,50005,Infinity
I11,2,5010,50005,Infinity
O12,3,6,50005,Infinity
I11,2,5010,50005,Infinity
P8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
P9,3,15,50005,Infinity
I11,2,5010,50005,Infinity
P10,3,10,50005,Infinity
I11,2,5010,50005,Infinity
P11,3,10,50005,Infinity
I11,2,5010,50005,Infinity
L8,1,5010,50005,Infinity
root,0,50005,50005,Infinity
L10,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,1,50005,Infinity
I11,2,1,50005,Infinity
H11,3,1,50005,Infinity
I11,2,1,50005,Infinity
H12,3,1,50005,Infinity
I11,2,1,50005,Infinity
I10,3,1,50005,Infinity
I11,2,1,50005,Infinity
I12,3,11,50005,Infinity
I11,2,11,50005,Infinity
I13,3,2,50005,Infinity
I11,2,11,50005,Infinity
J9,3,501,50005,Infinity
I11,2,501,50005,Infinity
J10,3,1,50005,Infinity
I11,2,501,50005,Infinity
J11,3,5006,50005,Infinity
I11,2,5006,50005,Infinity
J13,3,7,50005,Infinity
I11,2,5006,50005,Infinity
K8,3,2,50005,Infinity
I11,2,5006,50005,Infinity
K9,3,11,50005,Infinity
I11,2,5006,50005,Infinity
K13,3,8,50005,Infinity
I11,2,5006,50005,Infinity
K14,3,2,50005,Infinity
I11,2,5006,50005,Infinity
K15,3,1,50005,Infinity
I11,2,5006,50005,Infinity
K16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
L8,3,11,50005,Infinity
I11,2,5006,50005,Infinity
L14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
L16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
M8,3,2,50005,Infinity
I11,2,5006,50005,Infinity
M9,3,7,50005,Infinity
I11,2,5006,50005,Infinity
M11,3,7,50005,Infinity
I11,2,5006,50005,Infinity
M13,3,7,50005,Infinity
I11,2,5006,50005,Infinity
M15,3,6,50005,Infinity
I11,2,5006,50005,Infinity
M16,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
N9,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N10,3,7,50005,Infinity
I11,2,5006,50005,Infinity
N12,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N13,3,502,50005,Infinity
I11,2,5006,50005,Infinity
N14,3,6,50005,Infinity
I11,2,5006,50005,Infinity
N15,3,5001,50005,Infinity
I11,2,5006,50005,Infinity
O8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
O11,3,7,50005,Infinity
I11,2,5006,50005,Infinity
O12,3,2,50005,Infinity
I11,2,5006,50005,Infinity
P8,3,1,50005,Infinity
I11,2,5006,50005,Infinity
P9,3,11,50005,Infinity
I11,2,5006,50005,Infinity
P10,3,6,50005,Infinity
I11,2,5006,50005,Infinity
P11,3,6,50005,Infinity
I11,2,5006,50005,Infinity
L10,1,5006,50005,Infinity
root,0,50005,50005,Infinity
L14,1,Infinity,50005,Infinity
I11,2,-Infinity,50005,Infinity
H10,3,5,50005,Infinity
I11,2,5,50005,Infinity
H11,3,5,50005,Infinity
I11,2,5,50005,Infinity
H12,3,5,50005,Infinity
I11,2,5,50005,Infinity
I10,3,5,50005,Infinity
I11,2,5,50005,Infinity
I12,3,15,50005,Infinity
I11,2,15,50005,Infinity
I13,3,6,50005,Infinity
I11,2,15,50005,Infinity
J9,3,505,50005,Infinity
I11,2,505,50005,Infinity
J10,3,5,50005,Infinity
I11,2,505,50005,Infinity
J11,3,5010,50005,Infinity
I11,2,5010,50005,Infinity
J13,3,11,50005,Infinity
I11,2,5010,50005,Infinity
K8,3,6,50005,Infinity
I11,2,5010,50005,Infinity
K9,3,10,50005,Infinity
I11,2,5010,50005,Infinity
K13,3,21,50005,Infinity
I11,2,5010,50005,Infinity
K14,3,56,50005,Infinity
I11,2,5010,50005,Infinity
K15,3,10,50005,Infinity
I11,2,5010,50005,Infinity
K16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
L8,3,10,50005,Infinity
I11,2,5010,50005,Infinity
L10,3,6,50005,Infinity
I11,2,5010,50005,Infinity
L16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
M8,3,6,50005,Infinity
I11,2,5010,50005,Infinity
M9,3,10,50005,Infinity
I11,2,5010,50005,Infinity
M11,3,6,50005,Infinity
I11,2,5010,50005,Infinity
M13,3,16,50005,Infinity
I11,2,5010,50005,Infinity
M15,3,15,50005,Infinity
I11,2,5010,50005,Infinity
M16,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N8,3,5,50005,Infinity
I11,2,5010,50005,Infinity
N9,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N10,3,11,50005,Infinity
I11,2,5010,50005,Infinity
N12,3,10,50005,Infinity
I11,2,5010,50005,Infinity
N13,3,506,50005,Infinity
I11,2,5010,50005,Infinity
N14,3,55,50005,Infinity
I11,2,5010,50005,Infinity
N15,3,5005,50005,Infinity
I11,2,5010,50005,Infinity
O8,3,5,50005,Infinity
